time,attacker,ability,toggle,level,target
00:21:08.145,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:21:08.178,hero_dark_willow,dark_willow_bedlam,cast,1,hero_dark_willow
00:21:08.578,hero_dazzle,dazzle_poison_touch,cast,3,hero_dark_willow
00:21:08.611,hero_pudge,pudge_rot,on,4,hero_pudge
00:21:08.978,hero_phoenix,phoenix_supernova,cast,1,hero_phoenix
00:21:11.344,hero_abaddon,abaddon_death_coil,cast,1,hero_pudge
00:21:11.444,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:21:11.677,hero_pudge,pudge_rot,off,4,hero_pudge
00:21:11.744,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:21:13.577,hero_dazzle,dazzle_shadow_wave,cast,2,hero_morphling
00:21:13.677,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_dark_willow
00:21:16.176,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:16.776,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:21:18.809,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:21:18.942,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:21:21.042,hero_morphling,morphling_replicate,cast,1,hero_monkey_king
00:21:21.775,hero_morphling,monkey_king_boundless_strike,cast,4,hero_morphling
00:21:22.541,hero_morphling,monkey_king_tree_dance,cast,1,hero_morphling
00:21:23.374,hero_morphling,monkey_king_primal_spring,cast,1,hero_morphling
00:21:24.374,hero_morphling,morphling_morph_replicate,cast,1,hero_morphling
00:21:24.507,hero_huskar,huskar_life_break,cast,1,hero_monkey_king
00:21:24.607,hero_dazzle,dazzle_poison_touch,cast,3,hero_monkey_king
00:21:24.707,hero_monkey_king,monkey_king_wukongs_command,cast,1,hero_monkey_king
00:21:25.107,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:21:25.174,hero_dark_willow,dark_willow_terrorize,cast,1,hero_dark_willow
00:21:25.774,hero_dazzle,dazzle_shadow_wave,cast,2,hero_huskar
00:21:25.907,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:21:28.573,hero_pudge,pudge_rot,on,4,hero_pudge
00:21:28.740,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_monkey_king
00:21:29.273,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:21:29.440,hero_pudge,pudge_dismember,cast,1,hero_monkey_king
00:21:29.673,hero_abaddon,abaddon_death_coil,cast,1,hero_pudge
00:21:30.073,hero_dazzle,dazzle_shallow_grave,cast,1,hero_huskar
00:21:30.106,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:21:31.806,hero_pudge,pudge_meat_hook,cast,2,hero_pudge
00:21:32.406,hero_pudge,pudge_rot,off,4,hero_pudge
00:21:32.606,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:21:34.405,hero_morphling,morphling_adaptive_strike_str,cast,1,hero_abaddon
00:21:34.772,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:37.704,hero_dazzle,dazzle_shadow_wave,cast,2,hero_morphling
00:21:38.771,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:21:39.937,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:40.537,hero_morphling,morphling_morph_replicate,cast,1,hero_morphling
00:21:42.070,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:47.102,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:21:47.269,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:48.135,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:21:48.268,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:49.968,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:21:50.101,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:51.768,hero_silencer,silencer_curse_of_the_silent,cast,3,hero_silencer
00:21:52.501,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:21:52.734,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:52.901,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:21:59.666,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:21:59.799,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:00.732,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:00.932,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:03.331,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:03.431,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:04.864,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:04.998,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:05.631,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:05.764,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:06.797,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:06.930,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:07.797,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:07.964,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:08.463,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:08.630,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:09.163,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:09.297,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:09.863,hero_huskar,huskar_life_break,cast,1,neutral_dark_troll_warlord
00:22:10.363,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:10.496,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:12.029,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:12.029,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:22:12.163,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:13.162,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:13.329,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:13.396,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:22:16.528,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:16.695,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:17.695,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:17.828,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:20.094,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:22:20.127,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:20.294,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:20.527,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:22:20.594,hero_dark_willow,dark_willow_bramble_maze,cast,3,hero_dark_willow
00:22:21.027,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_dazzle
00:22:21.194,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:21.360,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:21.460,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:22:21.694,hero_dark_willow,dark_willow_bedlam,cast,1,hero_dark_willow
00:22:22.227,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:22:22.327,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:22.493,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:23.326,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:23.460,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:24.659,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:24.793,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:25.293,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:25.459,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:28.092,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:28.259,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:28.692,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:22:29.092,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:29.258,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:30.225,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:30.358,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:31.591,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:31.724,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:33.191,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:22:33.357,hero_pudge,pudge_rot,on,4,hero_pudge
00:22:34.390,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:34.424,hero_pudge,pudge_rot,off,4,hero_pudge
00:22:34.524,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:35.457,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:35.590,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:35.723,hero_pudge,pudge_rot,on,4,hero_pudge
00:22:36.757,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:36.923,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:38.489,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:22:39.889,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:40.022,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:41.089,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:22:42.688,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:22:43.288,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:22:44.188,hero_pudge,pudge_rot,off,4,hero_pudge
00:22:45.121,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:46.254,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:46.621,hero_abaddon,ability_capture,cast,1,#DOTA_OutpostName_South
00:22:46.654,hero_huskar,huskar_life_break,cast,1,neutral_alpha_wolf
00:22:46.787,hero_dark_willow,dark_willow_bramble_maze,cast,3,hero_dark_willow
00:22:47.321,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_silencer
00:22:47.854,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:22:49.187,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:22:49.887,hero_silencer,silencer_global_silence,cast,1,hero_silencer
00:22:50.820,hero_morphling,morphling_adaptive_strike_str,cast,1,hero_monkey_king
00:22:51.720,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:22:51.853,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:22:53.486,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:22:53.952,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:22:57.485,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:22:59.984,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:23:00.517,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:23:02.050,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:23:04.050,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:23:04.383,hero_pudge,pudge_rot,on,4,hero_pudge
00:23:04.383,hero_abaddon,abaddon_death_coil,cast,2,hero_monkey_king
00:23:04.650,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:23:05.050,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_monkey_king
00:23:06.316,hero_pudge,pudge_dismember,cast,1,hero_monkey_king
00:23:06.549,hero_morphling,morphling_adaptive_strike_str,cast,1,hero_monkey_king
00:23:08.315,hero_dazzle,dazzle_shallow_grave,cast,1,hero_morphling
00:23:08.949,hero_dazzle,dazzle_shadow_wave,cast,2,hero_pudge
00:23:09.382,hero_pudge,pudge_meat_hook,cast,2,hero_pudge
00:23:09.615,hero_dazzle,dazzle_poison_touch,cast,4,hero_monkey_king
00:23:10.082,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:23:10.615,hero_abaddon,abaddon_death_coil,cast,2,hero_pudge
00:23:11.915,hero_monkey_king,monkey_king_mischief,cast,1,hero_monkey_king
00:23:11.915,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_monkey_king
00:23:12.248,hero_monkey_king,monkey_king_untransform,cast,1,hero_monkey_king
00:23:13.014,hero_huskar,huskar_life_break,cast,1,hero_abaddon
00:23:14.847,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:23:15.180,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:23:16.280,hero_monkey_king,monkey_king_primal_spring,cast,1,hero_monkey_king
00:23:17.513,hero_morphling,morphling_adaptive_strike_str,cast,1,hero_abaddon
00:23:17.613,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:23:18.613,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:19.080,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:20.213,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:23:20.912,hero_dazzle,dazzle_shadow_wave,cast,2,creep_goodguys_melee
00:23:23.179,hero_monkey_king,monkey_king_tree_dance,cast,1,hero_monkey_king
00:23:24.312,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:27.944,hero_huskar,huskar_life_break,cast,1,neutral_dark_troll_warlord
00:23:30.110,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:32.210,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:23:38.108,hero_dazzle,ability_capture,cast,1,#DOTA_OutpostName_South
00:23:38.641,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:23:41.207,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:41.341,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:44.640,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:44.740,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:47.273,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:23:47.839,hero_morphling,morphling_adaptive_strike_agi,cast,1,creep_badguys_ranged
00:23:48.939,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:49.072,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:49.439,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:49.572,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:50.239,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:50.405,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:51.372,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:51.538,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:54.271,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:54.438,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:57.270,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:57.403,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:23:58.870,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:23:59.003,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:01.036,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:01.169,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:03.902,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:04.702,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:05.102,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:05.268,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:07.501,hero_monkey_king,monkey_king_tree_dance,cast,2,hero_monkey_king
00:24:08.401,hero_monkey_king,monkey_king_primal_spring,cast,2,hero_monkey_king
00:24:09.367,hero_monkey_king,monkey_king_primal_spring_early,cast,2,hero_monkey_king
00:24:13.166,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:24:13.433,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:24:13.733,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:24:13.966,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:14.099,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:14.599,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:24:15.899,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:24:16.865,hero_morphling,morphling_adaptive_strike_agi,cast,1,creep_badguys_melee
00:24:17.532,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:17.665,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:21.698,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:21.831,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:23.031,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:23.164,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:23.730,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:23.864,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:24.264,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:24.364,hero_pudge,pudge_rot,on,4,hero_pudge
00:24:24.397,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:25.063,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:25.130,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:24:25.230,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:28.329,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:28.463,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:29.062,hero_pudge,pudge_rot,off,4,hero_pudge
00:24:30.162,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:30.462,hero_dazzle,dazzle_poison_touch,cast,4,neutral_satyr_soulstealer
00:24:30.862,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:32.128,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:32.262,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:33.861,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:33.961,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:24:33.995,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:34.261,hero_dazzle,dazzle_shadow_wave,cast,3,hero_dazzle
00:24:34.794,hero_monkey_king,monkey_king_primal_spring,cast,3,hero_monkey_king
00:24:34.861,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:24:35.528,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:35.627,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:39.893,hero_pudge,pudge_rot,on,4,hero_pudge
00:24:40.160,hero_pudge,pudge_rot,off,4,hero_pudge
00:24:40.326,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:40.426,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:41.559,hero_huskar,huskar_life_break,cast,2,neutral_centaur_khan
00:24:41.859,hero_phoenix,phoenix_icarus_dive,cast,1,hero_phoenix
00:24:42.193,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:24:42.293,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:24:42.792,hero_phoenix,phoenix_icarus_dive_stop,cast,1,hero_phoenix
00:24:42.892,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:24:43.092,hero_phoenix,phoenix_sun_ray,cast,4,hero_phoenix
00:24:43.359,hero_dark_willow,dark_willow_terrorize,cast,1,hero_dark_willow
00:24:43.592,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:24:43.859,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:24:44.192,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:24:44.459,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:24:45.158,hero_dark_willow,dark_willow_bramble_maze,cast,3,hero_dark_willow
00:24:46.525,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:24:46.791,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_morphling
00:24:46.825,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:24:47.325,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:24:47.525,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:24:48.124,hero_dark_willow,dark_willow_bedlam,cast,1,hero_dark_willow
00:24:48.391,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:24:49.024,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:24:49.357,hero_silencer,silencer_last_word,cast,1,hero_abaddon
00:24:49.391,hero_abaddon,abaddon_death_coil,cast,3,hero_morphling
00:24:50.591,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:24:50.724,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:24:51.157,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:24:51.157,hero_monkey_king,monkey_king_primal_spring,cast,3,hero_monkey_king
00:24:51.824,hero_monkey_king,monkey_king_primal_spring_early,cast,3,hero_monkey_king
00:24:55.656,hero_dazzle,dazzle_poison_touch,cast,4,creep_badguys_ranged
00:24:56.956,hero_dazzle,dazzle_shadow_wave,cast,3,hero_dazzle
00:24:57.122,hero_abaddon,abaddon_death_coil,cast,3,hero_silencer
00:25:00.255,hero_pudge,pudge_rot,on,4,hero_pudge
00:25:03.054,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:25:05.787,hero_pudge,pudge_rot,off,4,hero_pudge
00:25:06.187,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:25:07.286,hero_monkey_king,monkey_king_primal_spring,cast,3,hero_monkey_king
00:25:08.619,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:25:08.753,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:25:11.652,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:25:15.284,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:25:17.884,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:25:23.049,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:25:24.016,hero_monkey_king,monkey_king_primal_spring,cast,3,hero_monkey_king
00:25:26.382,hero_pudge,pudge_rot,on,4,hero_pudge
00:25:27.048,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:25:28.248,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:25:28.581,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:25:28.881,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:25:30.181,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:25:30.247,hero_pudge,pudge_rot,off,4,hero_pudge
00:25:32.114,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:32.847,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:25:34.780,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:35.313,hero_pudge,pudge_rot,on,4,hero_pudge
00:25:36.413,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:25:36.646,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:25:36.913,hero_silencer,silencer_last_word,cast,1,neutral_centaur_khan
00:25:38.112,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:40.245,hero_pudge,pudge_rot,off,4,hero_pudge
00:25:40.745,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:42.644,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:43.344,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:25:44.344,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:45.977,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:47.443,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:48.210,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:25:48.210,hero_huskar,huskar_life_break,cast,2,neutral_big_thunder_lizard
00:25:48.876,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:49.676,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:25:49.809,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:25:50.376,hero_dazzle,seasonal_summon_cny_tree,cast,1,hero_dazzle
00:25:50.742,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:25:50.909,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:25:52.209,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:25:52.342,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:25:53.542,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:25:53.708,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:25:54.708,hero_dazzle,dazzle_poison_touch,cast,4,neutral_giant_wolf
00:25:55.441,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:25:55.575,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:25:58.307,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:25:58.307,hero_dazzle,dazzle_shadow_wave,cast,3,hero_dazzle
00:25:59.140,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:25:59.274,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:01.840,hero_morphling,morphling_adaptive_strike_agi,cast,2,neutral_enraged_wildkin
00:26:02.206,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:02.340,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:03.673,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:03.839,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:04.206,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:26:05.206,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:05.372,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:06.172,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:06.339,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:06.705,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:26:08.238,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:08.372,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:09.038,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:26:11.437,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:11.437,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:26:11.604,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:14.003,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:26:14.437,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:14.603,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:15.736,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:15.770,hero_dark_willow,dark_willow_bramble_maze,cast,4,hero_dark_willow
00:26:15.870,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:17.303,hero_pudge,pudge_rot,on,4,hero_pudge
00:26:17.336,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:26:19.969,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:26:20.035,hero_pudge,pudge_rot,off,4,hero_pudge
00:26:20.235,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
