time,target,attacker
00:21:45.769,neutral_ogre_mauler,hero_morphling
00:21:45.802,creep_badguys_melee,creep_goodguys_melee
00:21:46.269,neutral_forest_troll_berserker,lone_druid_bear4
00:21:46.302,creep_goodguys_melee,creep_badguys_melee
00:21:46.602,creep_goodguys_melee,creep_badguys_ranged
00:21:46.969,creep_badguys_melee,creep_goodguys_melee
00:21:47.535,creep_badguys_ranged,hero_huskar
00:21:47.935,neutral_ogre_magi,hero_morphling
00:21:48.368,neutral_kobold_taskmaster,lone_druid_bear4
00:21:48.535,creep_goodguys_melee,creep_badguys_ranged
00:21:48.868,creep_badguys_melee,creep_goodguys_melee
00:21:49.035,creep_badguys_melee,creep_goodguys_melee
00:21:49.335,creep_goodguys_melee,badguys_siege
00:21:50.301,neutral_forest_troll_berserker,hero_lone_druid
00:21:50.668,creep_badguys_melee,hero_silencer
00:21:51.134,neutral_ogre_mauler,hero_morphling
00:21:52.034,creep_badguys_melee,creep_goodguys_ranged
00:21:54.467,creep_goodguys_ranged,hero_silencer
00:21:55.367,creep_goodguys_melee,badguys_tower1_mid
00:21:55.567,creep_badguys_ranged,creep_goodguys_ranged
00:21:55.900,creep_badguys_ranged,hero_silencer
00:21:58.099,creep_badguys_ranged,hero_silencer
00:21:58.699,neutral_ogre_mauler,lone_druid_bear4
00:21:59.766,creep_goodguys_melee,creep_badguys_melee
00:22:00.499,neutral_rock_golem,hero_morphling
00:22:01.498,neutral_ogre_magi,hero_huskar
00:22:02.332,creep_goodguys_ranged,badguys_tower1_mid
00:22:02.498,creep_goodguys_melee,creep_badguys_melee
00:22:03.365,neutral_ogre_mauler,lone_druid_bear4
00:22:04.131,neutral_ogre_mauler,hero_huskar
00:22:04.364,neutral_ogre_magi,hero_lone_druid
00:22:04.798,creep_badguys_melee,creep_goodguys_ranged
00:22:04.864,creep_badguys_ranged,hero_silencer
00:22:06.331,creep_goodguys_melee,creep_badguys_melee
00:22:06.631,neutral_ogre_mauler,hero_huskar
00:22:06.897,creep_goodguys_melee,creep_badguys_melee
00:22:06.930,creep_goodguys_melee,badguys_tower1_bot
00:22:07.997,creep_badguys_melee,creep_goodguys_ranged
00:22:08.897,creep_goodguys_melee,creep_badguys_ranged
00:22:09.330,creep_badguys_melee,creep_goodguys_melee
00:22:09.696,creep_badguys_melee,creep_goodguys_melee
00:22:10.196,neutral_granite_golem,hero_morphling
00:22:10.996,creep_goodguys_melee,badguys_tower1_bot
00:22:11.229,creep_badguys_melee,creep_goodguys_melee
00:22:11.263,creep_goodguys_melee,badguys_tower1_mid
00:22:12.029,creep_goodguys_melee,hero_monkey_king
00:22:12.929,neutral_satyr_hellcaller,hero_lone_druid
00:22:13.229,creep_goodguys_ranged,hero_monkey_king
00:22:13.329,neutral_rock_golem,hero_morphling
00:22:13.396,neutral_dark_troll_warlord,hero_huskar
00:22:13.396,neutral_dark_troll,hero_huskar
00:22:13.396,neutral_dark_troll,hero_huskar
00:22:13.496,creep_goodguys_ranged,badguys_tower1_bot
00:22:14.095,creep_goodguys_ranged,hero_monkey_king
00:22:14.262,creep_badguys_melee,hero_silencer
00:22:14.862,neutral_kobold,hero_dazzle
00:22:16.461,creep_goodguys_melee,hero_silencer
00:22:16.861,neutral_satyr_soulstealer,lone_druid_bear4
00:22:17.661,creep_badguys_melee,hero_silencer
00:22:17.661,goodguys_siege,hero_monkey_king
00:22:18.561,neutral_satyr_trickster,lone_druid_bear4
00:22:18.594,creep_goodguys_melee,hero_silencer
00:22:20.327,creep_badguys_melee,hero_monkey_king
00:22:21.327,creep_badguys_melee,creep_goodguys_melee
00:22:21.360,neutral_kobold,hero_morphling
00:22:21.893,creep_goodguys_melee,creep_badguys_melee
00:22:22.893,neutral_kobold_tunneler,hero_morphling
00:22:23.660,creep_goodguys_melee,creep_badguys_melee
00:22:23.760,creep_badguys_melee,hero_monkey_king
00:22:23.893,neutral_kobold,hero_morphling
00:22:23.960,hero_dazzle,hero_dark_willow
00:22:24.226,creep_goodguys_melee,hero_monkey_king
00:22:24.926,neutral_kobold,hero_morphling
00:22:26.359,creep_badguys_ranged,hero_huskar
00:22:26.492,neutral_kobold_taskmaster,hero_morphling
00:22:27.092,creep_goodguys_ranged,hero_monkey_king
00:22:28.092,creep_goodguys_melee,creep_badguys_melee
00:22:28.225,creep_badguys_melee,hero_huskar
00:22:28.792,creep_goodguys_ranged,creep_badguys_ranged
00:22:30.691,creep_goodguys_melee,hero_monkey_king
00:22:31.258,creep_badguys_melee,hero_huskar
00:22:31.858,creep_badguys_melee,hero_huskar
00:22:32.058,creep_badguys_melee,creep_goodguys_melee
00:22:33.157,creep_goodguys_melee,creep_badguys_ranged
00:22:33.491,creep_badguys_melee,hero_huskar
00:22:34.524,neutral_centaur_khan,hero_morphling
00:22:35.857,creep_goodguys_melee,hero_monkey_king
00:22:36.090,neutral_centaur_outrunner,hero_morphling
00:22:36.290,badguys_siege,creep_goodguys_melee
00:22:36.457,creep_badguys_melee,creep_goodguys_ranged
00:22:37.590,neutral_centaur_outrunner,hero_morphling
00:22:39.656,neutral_centaur_outrunner,lone_druid_bear4
00:22:39.689,neutral_mud_golem,hero_pudge
00:22:40.022,neutral_mud_golem,hero_pudge
00:22:40.189,neutral_centaur_outrunner,lone_druid_bear4
00:22:40.389,creep_goodguys_melee,creep_badguys_ranged
00:22:40.822,creep_badguys_melee,creep_goodguys_melee
00:22:40.856,creep_goodguys_melee,creep_badguys_melee
00:22:41.055,neutral_centaur_khan,lone_druid_bear4
00:22:41.622,neutral_mud_golem_split,hero_pudge
00:22:43.222,neutral_mud_golem_split,hero_pudge
00:22:43.222,neutral_mud_golem_split,hero_pudge
00:22:43.455,neutral_mud_golem_split,hero_pudge
00:22:45.288,creep_goodguys_melee,hero_phoenix
00:22:46.354,creep_goodguys_melee,creep_badguys_ranged
00:22:48.054,creep_goodguys_melee,hero_monkey_king
00:22:48.487,creep_badguys_melee,creep_goodguys_ranged
00:22:49.687,neutral_giant_wolf,hero_huskar
00:22:50.253,creep_goodguys_ranged,hero_phoenix
00:22:51.153,creep_goodguys_melee,creep_badguys_melee
00:22:51.320,neutral_giant_wolf,hero_huskar
00:22:51.553,creep_goodguys_melee,creep_badguys_melee
00:22:51.720,creep_badguys_melee,creep_goodguys_ranged
00:22:51.986,neutral_alpha_wolf,hero_huskar
00:22:52.453,hero_silencer,hero_lone_druid
00:22:54.586,creep_badguys_melee,creep_goodguys_melee
00:22:57.618,creep_goodguys_melee,creep_badguys_ranged
00:22:59.818,creep_goodguys_melee,creep_badguys_melee
00:22:59.851,creep_badguys_melee,creep_goodguys_melee
00:23:00.251,neutral_satyr_trickster,hero_huskar
00:23:00.517,creep_goodguys_melee,creep_badguys_ranged
00:23:00.617,creep_badguys_melee,creep_goodguys_ranged
00:23:00.617,creep_goodguys_melee,creep_badguys_ranged
00:23:01.617,creep_goodguys_melee,creep_badguys_ranged
00:23:01.817,creep_badguys_melee,creep_goodguys_ranged
00:23:02.317,creep_goodguys_melee,hero_lone_druid
00:23:03.983,creep_goodguys_ranged,lone_druid_bear4
00:23:04.983,creep_goodguys_ranged,hero_lone_druid
00:23:06.283,creep_goodguys_ranged,hero_abaddon
00:23:06.549,creep_badguys_melee,hero_pudge
00:23:06.849,creep_badguys_melee,creep_goodguys_melee
00:23:07.416,creep_goodguys_melee,creep_badguys_ranged
00:23:07.516,creep_badguys_ranged,hero_pudge
00:23:07.916,creep_badguys_melee,hero_pudge
00:23:08.382,creep_goodguys_ranged,lone_druid_bear4
00:23:08.515,creep_badguys_melee,hero_pudge
00:23:10.715,creep_goodguys_melee,hero_lone_druid
00:23:10.715,hero_pudge,hero_abaddon
00:23:11.348,creep_goodguys_melee,creep_badguys_ranged
00:23:12.648,creep_badguys_melee,lone_druid_bear4
00:23:13.048,creep_goodguys_melee,lone_druid_bear4
00:23:14.414,creep_goodguys_melee,creep_badguys_melee
00:23:15.714,creep_goodguys_melee,lone_druid_bear4
00:23:16.014,creep_goodguys_melee,lone_druid_bear4
00:23:16.114,creep_badguys_ranged,hero_morphling
00:23:16.647,creep_badguys_melee,creep_goodguys_ranged
00:23:17.713,creep_goodguys_ranged,creep_badguys_melee
00:23:20.912,creep_badguys_melee,hero_dazzle
00:23:20.979,creep_badguys_melee,goodguys_tower2_mid
00:23:21.512,creep_badguys_melee,hero_dazzle
00:23:23.378,creep_badguys_ranged,creep_goodguys_melee
00:23:24.078,creep_badguys_melee,hero_dazzle
00:23:24.112,creep_badguys_melee,creep_goodguys_melee
00:23:25.145,creep_goodguys_melee,creep_badguys_melee
00:23:26.478,creep_badguys_melee,creep_goodguys_melee
00:23:28.877,creep_badguys_melee,goodguys_tower2_mid
00:23:29.910,neutral_dark_troll,hero_huskar
00:23:30.810,creep_goodguys_melee,creep_badguys_ranged
00:23:31.377,neutral_dark_troll_warlord,hero_huskar
00:23:31.543,creep_badguys_ranged,goodguys_tower2_mid
00:23:31.810,creep_goodguys_melee,creep_badguys_melee
00:23:32.376,neutral_dark_troll,hero_huskar
00:23:32.610,dark_troll_warlord_skeleton_warrior,hero_huskar
00:23:33.709,creep_badguys_ranged,creep_goodguys_ranged
00:23:34.242,dark_troll_warlord_skeleton_warrior,hero_huskar
00:23:34.242,creep_badguys_melee,hero_silencer
00:23:34.742,neutral_mud_golem,hero_lone_druid
00:23:35.775,creep_badguys_ranged,creep_goodguys_ranged
00:23:36.575,neutral_mud_golem,lone_druid_bear4
00:23:36.875,creep_badguys_melee,creep_goodguys_melee
00:23:37.575,neutral_mud_golem_split,lone_druid_bear4
00:23:37.842,creep_badguys_melee,creep_goodguys_melee
00:23:39.075,neutral_mud_golem_split,lone_druid_bear4
00:23:39.941,creep_goodguys_melee,creep_badguys_ranged
00:23:39.974,creep_badguys_melee,creep_goodguys_melee
00:23:40.308,creep_badguys_ranged,hero_silencer
00:23:40.408,creep_goodguys_melee,creep_badguys_ranged
00:23:40.774,neutral_mud_golem_split,lone_druid_bear4
00:23:41.041,neutral_forest_troll_berserker,hero_huskar
00:23:41.241,neutral_kobold_taskmaster,hero_huskar
00:23:41.307,creep_badguys_ranged,hero_silencer
00:23:41.374,neutral_enraged_wildkin,hero_monkey_king
00:23:41.474,neutral_mud_golem_split,hero_lone_druid
00:23:41.541,creep_badguys_melee,creep_goodguys_melee
00:23:41.974,neutral_wildkin,hero_monkey_king
00:23:42.274,neutral_forest_troll_berserker,hero_huskar
00:23:42.840,neutral_wildkin,hero_monkey_king
00:23:43.840,creep_goodguys_melee,creep_badguys_melee
00:23:44.740,creep_goodguys_melee,creep_badguys_ranged
00:23:45.840,creep_goodguys_melee,creep_badguys_ranged
00:23:46.006,creep_badguys_melee,creep_goodguys_ranged
00:23:46.073,observer_wards,hero_dazzle
00:23:46.240,creep_badguys_melee,creep_goodguys_ranged
00:23:48.039,creep_badguys_ranged,hero_morphling
00:23:48.939,creep_badguys_melee,creep_goodguys_ranged
00:23:50.072,courier,hero_lone_druid
00:23:50.139,creep_badguys_melee,hero_morphling
00:23:50.339,creep_goodguys_melee,creep_badguys_melee
00:23:51.138,creep_badguys_melee,hero_morphling
00:23:51.971,creep_goodguys_ranged,hero_morphling
00:23:53.271,creep_badguys_melee,creep_goodguys_ranged
00:23:53.738,creep_goodguys_melee,creep_badguys_melee
00:23:54.404,creep_goodguys_melee,creep_badguys_ranged
00:23:54.771,neutral_mud_golem,hero_huskar
00:23:55.504,creep_goodguys_melee,creep_badguys_ranged
00:23:55.537,creep_badguys_melee,creep_goodguys_ranged
00:23:56.337,neutral_giant_wolf,hero_monkey_king
00:23:57.437,creep_goodguys_ranged,lone_druid_bear4
00:23:57.470,neutral_mud_golem,hero_huskar
00:23:58.737,neutral_mud_golem_split,hero_huskar
00:23:59.303,creep_badguys_ranged,creep_goodguys_ranged
00:23:59.536,neutral_giant_wolf,hero_monkey_king
00:24:01.502,observer_wards,observer_wards
00:24:01.602,creep_goodguys_melee,badguys_tower1_bot
00:24:02.402,sentry_wards,hero_abaddon
00:24:02.436,neutral_mud_golem_split,hero_huskar
00:24:03.069,neutral_mud_golem_split,hero_huskar
00:24:03.702,neutral_mud_golem_split,hero_huskar
00:24:04.902,creep_badguys_melee,creep_goodguys_melee
00:24:05.601,neutral_polar_furbolg_ursa_warrior,lone_druid_bear4
00:24:06.368,creep_badguys_melee,creep_goodguys_melee
00:24:06.435,creep_goodguys_melee,creep_badguys_ranged
00:24:06.668,creep_goodguys_melee,creep_badguys_melee
00:24:07.068,neutral_polar_furbolg_champion,hero_lone_druid
00:24:07.901,creep_goodguys_melee,creep_badguys_melee
00:24:07.934,creep_goodguys_melee,badguys_tower1_bot
00:24:09.467,creep_badguys_melee,creep_goodguys_ranged
00:24:10.634,creep_goodguys_melee,hero_monkey_king
00:24:12.067,neutral_kobold,hero_dazzle
00:24:12.200,creep_goodguys_ranged,hero_monkey_king
00:24:13.600,creep_badguys_melee,creep_goodguys_ranged
00:24:13.733,neutral_kobold_taskmaster,lone_druid_bear4
00:24:13.933,creep_goodguys_ranged,hero_monkey_king
00:24:14.433,creep_badguys_melee,creep_goodguys_ranged
00:24:14.866,creep_goodguys_melee,creep_badguys_ranged
00:24:15.532,neutral_kobold,lone_druid_bear4
00:24:15.666,neutral_kobold,hero_lone_druid
00:24:15.899,neutral_ogre_mauler,hero_huskar
00:24:15.899,neutral_ogre_mauler,hero_huskar
00:24:15.899,neutral_ogre_magi,hero_huskar
00:24:15.899,neutral_satyr_trickster,hero_huskar
00:24:15.899,neutral_satyr_trickster,hero_huskar
00:24:15.899,neutral_satyr_soulstealer,hero_huskar
00:24:16.299,creep_badguys_melee,creep_goodguys_melee
00:24:16.565,creep_goodguys_melee,creep_badguys_ranged
00:24:16.799,creep_goodguys_melee,creep_badguys_ranged
00:24:16.999,neutral_centaur_outrunner,hero_silencer
00:24:17.165,creep_badguys_melee,hero_morphling
00:24:17.265,neutral_kobold_tunneler,lone_druid_bear4
00:24:17.932,creep_goodguys_melee,hero_phoenix
00:24:18.065,neutral_kobold,lone_druid_bear4
00:24:18.265,creep_badguys_ranged,hero_morphling
00:24:18.865,creep_goodguys_ranged,hero_phoenix
00:24:19.098,neutral_satyr_soulstealer,hero_huskar
00:24:19.631,creep_badguys_melee,hero_morphling
00:24:20.398,creep_goodguys_ranged,hero_monkey_king
00:24:22.297,observer_wards,hero_dazzle
00:24:23.830,creep_badguys_melee,hero_morphling
00:24:24.763,sentry_wards,hero_dazzle
00:24:24.963,creep_badguys_ranged,hero_morphling
00:24:24.963,creep_goodguys_melee,hero_monkey_king
00:24:25.463,creep_goodguys_melee,hero_monkey_king
00:24:26.930,neutral_wildkin,hero_pudge
00:24:26.963,neutral_wildkin,hero_pudge
00:24:27.629,creep_badguys_melee,creep_goodguys_melee
00:24:28.063,creep_badguys_melee,hero_morphling
00:24:28.563,creep_badguys_melee,hero_morphling
00:24:28.796,creep_goodguys_melee,hero_monkey_king
00:24:28.929,neutral_enraged_wildkin,hero_pudge
00:24:29.296,creep_badguys_melee,hero_huskar
00:24:29.696,neutral_enraged_wildkin,lone_druid_bear4
00:24:29.829,creep_badguys_melee,hero_morphling
00:24:30.895,creep_badguys_melee,hero_huskar
00:24:31.029,creep_goodguys_melee,creep_badguys_ranged
00:24:31.695,neutral_wildkin,hero_lone_druid
00:24:32.595,creep_badguys_ranged,hero_huskar
00:24:32.862,creep_goodguys_melee,hero_morphling
00:24:34.195,neutral_wildkin,hero_lone_druid
00:24:34.261,neutral_satyr_trickster,hero_dazzle
00:24:34.261,neutral_satyr_trickster,hero_dazzle
00:24:34.928,observer_wards,hero_morphling
00:24:35.894,neutral_satyr_soulstealer,hero_dazzle
00:24:36.094,neutral_satyr_soulstealer,hero_dazzle
00:24:37.094,neutral_wildkin,hero_monkey_king
00:24:37.394,neutral_wildkin,hero_monkey_king
00:24:39.826,neutral_satyr_soulstealer,hero_lone_druid
00:24:39.893,creep_badguys_melee,hero_pudge
00:24:39.893,neutral_centaur_outrunner,hero_silencer
00:24:39.893,neutral_satyr_trickster,lone_druid_bear4
00:24:40.226,neutral_satyr_soulstealer,lone_druid_bear4
00:24:40.726,neutral_satyr_trickster,lone_druid_bear4
00:24:40.893,creep_badguys_melee,goodguys_tower1_bot
00:24:41.959,creep_badguys_melee,hero_morphling
00:24:42.459,neutral_enraged_wildkin,hero_monkey_king
00:24:43.026,creep_goodguys_melee,hero_pudge
00:24:43.326,neutral_centaur_outrunner,hero_silencer
00:24:43.359,creep_badguys_ranged,goodguys_tower1_bot
00:24:44.059,creep_goodguys_melee,creep_badguys_melee
00:24:44.325,creep_goodguys_melee,hero_pudge
00:24:44.459,neutral_centaur_khan,hero_huskar
00:24:44.459,neutral_satyr_hellcaller,hero_huskar
00:24:44.459,neutral_satyr_trickster,hero_huskar
00:24:45.392,neutral_centaur_outrunner,hero_huskar
00:24:46.858,neutral_satyr_soulstealer,hero_huskar
00:24:47.125,creep_goodguys_ranged,hero_phoenix
00:24:47.158,creep_badguys_melee,creep_goodguys_melee
00:24:47.325,creep_goodguys_ranged,hero_phoenix
00:24:47.525,creep_goodguys_melee,hero_phoenix
00:24:47.924,creep_goodguys_melee,hero_phoenix
00:24:47.991,creep_badguys_melee,creep_goodguys_ranged
00:24:48.724,creep_goodguys_melee,hero_phoenix
00:24:49.024,creep_goodguys_melee,creep_badguys_melee
00:24:49.657,hero_morphling,hero_phoenix
00:24:50.324,creep_goodguys_melee,creep_badguys_ranged
00:24:52.290,creep_goodguys_melee,hero_monkey_king
00:24:52.723,creep_goodguys_melee,hero_monkey_king
00:24:52.890,creep_badguys_melee,goodguys_tower1_bot
00:24:53.990,creep_badguys_melee,creep_goodguys_melee
00:24:54.256,creep_goodguys_melee,creep_badguys_ranged
00:24:55.056,creep_goodguys_melee,hero_monkey_king
00:24:55.756,creep_badguys_melee,hero_silencer
00:24:56.889,creep_badguys_melee,creep_goodguys_ranged
00:24:56.922,neutral_centaur_outrunner,hero_huskar
00:24:56.956,creep_badguys_melee,hero_dazzle
00:24:57.389,hero_silencer,hero_phoenix
00:24:57.489,neutral_centaur_khan,hero_huskar
00:24:58.589,creep_goodguys_melee,hero_monkey_king
00:24:58.655,creep_badguys_melee,goodguys_tower1_bot
00:24:58.988,creep_badguys_ranged,hero_dazzle
00:25:00.621,creep_goodguys_ranged,hero_monkey_king
00:25:01.554,neutral_centaur_khan,hero_lone_druid
00:25:05.387,neutral_polar_furbolg_ursa_warrior,hero_pudge
00:25:05.387,neutral_polar_furbolg_champion,hero_pudge
00:25:05.587,creep_badguys_ranged,goodguys_tower1_bot
00:25:05.953,sentry_wards,hero_abaddon
00:25:06.587,creep_badguys_melee,creep_goodguys_melee
00:25:07.420,creep_badguys_melee,creep_goodguys_melee
00:25:08.919,creep_goodguys_melee,creep_badguys_melee
00:25:09.419,creep_badguys_melee,creep_goodguys_ranged
00:25:10.786,creep_goodguys_melee,hero_abaddon
00:25:10.919,creep_badguys_melee,creep_goodguys_ranged
00:25:14.118,creep_goodguys_melee,creep_badguys_ranged
00:25:14.651,creep_badguys_ranged,hero_huskar
00:25:15.118,creep_badguys_melee,hero_huskar
00:25:15.184,creep_badguys_melee,creep_goodguys_ranged
00:25:15.984,creep_badguys_melee,hero_huskar
00:25:17.417,creep_goodguys_melee,hero_abaddon
00:25:18.017,creep_badguys_melee,hero_huskar
00:25:18.617,creep_badguys_melee,hero_huskar
00:25:19.383,creep_goodguys_melee,hero_dark_willow
00:25:20.017,neutral_mud_golem,lone_druid_bear4
00:25:20.583,neutral_mud_golem,lone_druid_bear4
00:25:21.150,creep_goodguys_melee,creep_badguys_melee
00:25:21.183,creep_badguys_melee,creep_goodguys_ranged
00:25:21.583,neutral_mud_golem_split,lone_druid_bear4
00:25:22.583,neutral_mud_golem_split,lone_druid_bear4
00:25:23.682,creep_goodguys_melee,creep_badguys_melee
00:25:24.016,creep_goodguys_melee,creep_badguys_ranged
00:25:24.049,neutral_mud_golem_split,lone_druid_bear4
00:25:24.316,observer_wards,hero_phoenix
00:25:24.915,neutral_mud_golem_split,lone_druid_bear4
00:25:25.382,creep_goodguys_ranged,creep_badguys_melee
00:25:26.482,creep_badguys_ranged,creep_goodguys_ranged
00:25:27.448,creep_goodguys_ranged,hero_dark_willow
00:25:28.948,neutral_alpha_wolf,hero_pudge
00:25:29.481,neutral_giant_wolf,hero_pudge
00:25:29.881,neutral_dark_troll,hero_huskar
00:25:29.881,neutral_giant_wolf,hero_pudge
00:25:30.414,creep_goodguys_ranged,hero_dark_willow
00:25:32.680,creep_goodguys_melee,badguys_tower1_bot
00:25:33.313,neutral_dark_troll_warlord,hero_huskar
00:25:33.580,neutral_dark_troll,hero_huskar
00:25:33.913,creep_goodguys_melee,hero_phoenix
00:25:33.980,dark_troll_warlord_skeleton_warrior,hero_huskar
00:25:34.346,creep_goodguys_melee,creep_badguys_melee
00:25:34.580,dark_troll_warlord_skeleton_warrior,hero_huskar
00:25:34.646,creep_goodguys_ranged,hero_phoenix
00:25:34.913,creep_goodguys_melee,hero_phoenix
00:25:35.046,creep_goodguys_melee,hero_phoenix
00:25:35.613,creep_goodguys_melee,hero_monkey_king
00:25:35.779,creep_badguys_melee,creep_goodguys_melee
00:25:36.013,creep_goodguys_melee,creep_badguys_melee
00:25:36.946,neutral_harpy_storm,hero_lone_druid
00:25:37.312,creep_goodguys_melee,hero_monkey_king
00:25:37.412,neutral_satyr_trickster,hero_pudge
00:25:38.579,neutral_harpy_scout,hero_lone_druid
00:25:39.145,creep_goodguys_melee,hero_monkey_king
00:25:39.745,neutral_satyr_soulstealer,hero_pudge
00:25:39.778,neutral_satyr_hellcaller,hero_pudge
00:25:39.845,neutral_harpy_storm,hero_huskar
00:25:40.078,creep_badguys_melee,hero_monkey_king
00:25:40.378,creep_goodguys_melee,creep_badguys_ranged
00:25:40.912,neutral_harpy_scout,lone_druid_bear4
00:25:41.012,neutral_harpy_scout,hero_huskar
00:25:41.545,creep_goodguys_ranged,hero_monkey_king
00:25:42.211,neutral_harpy_scout,hero_huskar
00:25:42.778,creep_badguys_melee,creep_goodguys_ranged
00:25:45.977,goodguys_siege,creep_badguys_melee
00:25:46.610,creep_goodguys_melee,creep_badguys_melee
00:25:47.010,neutral_polar_furbolg_ursa_warrior,lone_druid_bear4
00:25:47.843,creep_goodguys_melee,creep_badguys_ranged
00:25:49.343,creep_badguys_melee,hero_morphling
00:25:49.376,creep_goodguys_melee,hero_monkey_king
00:25:49.776,creep_badguys_ranged,hero_morphling
00:25:50.376,creep_badguys_melee,hero_morphling
00:25:50.576,neutral_polar_furbolg_champion,hero_lone_druid
00:25:50.776,neutral_centaur_outrunner,hero_silencer
00:25:51.242,creep_badguys_melee,hero_morphling
00:25:52.042,creep_badguys_melee,hero_morphling
00:25:52.075,creep_goodguys_ranged,creep_badguys_ranged
00:25:52.542,creep_goodguys_melee,hero_monkey_king
00:25:53.309,creep_goodguys_melee,hero_monkey_king
00:25:53.508,neutral_small_thunder_lizard,hero_huskar
00:25:53.942,creep_badguys_melee,creep_goodguys_ranged
00:25:54.142,neutral_big_thunder_lizard,hero_huskar
00:25:54.708,neutral_centaur_khan,hero_silencer
00:25:55.375,creep_goodguys_melee,creep_badguys_melee
00:25:55.675,badguys_siege,hero_morphling
00:25:56.474,neutral_centaur_outrunner,hero_silencer
00:25:57.074,neutral_small_thunder_lizard,hero_huskar
00:25:58.474,creep_goodguys_ranged,hero_monkey_king
00:25:58.940,neutral_giant_wolf,hero_dazzle
00:25:59.040,neutral_alpha_wolf,hero_dazzle
00:25:59.340,creep_badguys_melee,hero_silencer
00:26:00.273,neutral_giant_wolf,hero_dazzle
00:26:00.340,creep_badguys_melee,hero_silencer
00:26:01.573,creep_badguys_melee,hero_monkey_king
00:26:01.673,neutral_centaur_outrunner,hero_lone_druid
00:26:02.473,creep_badguys_melee,creep_goodguys_ranged
00:26:02.606,creep_badguys_melee,hero_silencer
00:26:03.339,goodguys_siege,badguys_siege
00:26:03.606,neutral_enraged_wildkin,hero_morphling
00:26:04.106,neutral_centaur_khan,hero_lone_druid
00:26:04.339,creep_badguys_melee,hero_silencer
00:26:04.772,neutral_kobold,hero_dazzle
00:26:05.772,neutral_wildkin,hero_morphling
00:26:06.005,creep_goodguys_melee,creep_badguys_ranged
00:26:06.239,neutral_wildkin,hero_morphling
00:26:07.338,creep_badguys_ranged,hero_silencer
00:26:07.705,creep_badguys_melee,creep_goodguys_melee
00:26:07.805,creep_badguys_melee,creep_goodguys_melee
00:26:08.038,creep_goodguys_melee,creep_badguys_ranged
00:26:08.138,creep_goodguys_melee,creep_badguys_ranged
00:26:08.372,neutral_satyr_trickster,hero_lone_druid
00:26:08.705,goodguys_siege,creep_badguys_melee
00:26:11.104,creep_badguys_ranged,hero_silencer
00:26:12.171,creep_badguys_ranged,hero_silencer
00:26:14.037,creep_goodguys_melee,creep_badguys_ranged
00:26:14.070,neutral_satyr_soulstealer,lone_druid_bear4
00:26:14.437,creep_badguys_ranged,hero_huskar
00:26:14.737,creep_goodguys_melee,hero_silencer
00:26:15.103,creep_badguys_ranged,hero_huskar
00:26:15.237,neutral_satyr_hellcaller,hero_lone_druid
00:26:15.770,neutral_satyr_soulstealer,hero_morphling
00:26:17.603,neutral_satyr_soulstealer,hero_morphling
00:26:18.636,neutral_satyr_trickster,hero_morphling
00:26:19.169,neutral_kobold_taskmaster,hero_pudge
00:26:19.535,neutral_satyr_trickster,hero_morphling
00:26:19.902,neutral_dark_troll_warlord,lone_druid_bear4
00:26:20.802,neutral_forest_troll_berserker,hero_pudge
00:26:21.035,neutral_forest_troll_berserker,hero_pudge
00:26:21.468,neutral_dark_troll,lone_druid_bear4
00:26:22.068,creep_goodguys_melee,creep_badguys_ranged
00:26:22.201,creep_goodguys_melee,hero_monkey_king
00:26:22.568,creep_goodguys_melee,hero_monkey_king
00:26:23.401,creep_goodguys_melee,hero_monkey_king
00:26:23.468,neutral_dark_troll,lone_druid_bear4
00:26:23.868,creep_badguys_melee,creep_goodguys_ranged
00:26:24.568,creep_goodguys_melee,hero_phoenix
00:26:25.301,creep_badguys_melee,hero_monkey_king
00:26:25.367,neutral_dark_troll_warlord,hero_morphling
00:26:25.501,creep_goodguys_ranged,hero_phoenix
00:26:25.567,neutral_mud_golem,lone_druid_bear4
00:26:25.601,creep_goodguys_melee,creep_badguys_melee
00:26:26.567,creep_badguys_melee,hero_monkey_king
00:26:26.634,neutral_dark_troll,hero_morphling
00:26:26.767,creep_goodguys_melee,creep_badguys_melee
00:26:27.633,creep_badguys_melee,hero_monkey_king
00:26:28.000,neutral_dark_troll,hero_morphling
00:26:28.400,neutral_mud_golem_split,hero_lone_druid
00:26:29.200,neutral_mud_golem_split,hero_lone_druid
00:26:30.399,neutral_mud_golem,lone_druid_bear4
00:26:30.766,creep_badguys_melee,creep_goodguys_melee
00:26:30.833,creep_goodguys_ranged,badguys_siege
00:26:31.366,badguys_siege,hero_silencer
00:26:31.766,creep_badguys_melee,creep_goodguys_melee
00:26:32.132,neutral_mud_golem_split,hero_lone_druid
00:26:32.632,creep_badguys_melee,goodguys_tower1_bot
00:26:32.766,creep_goodguys_ranged,creep_badguys_ranged
00:26:32.799,neutral_mud_golem_split,hero_lone_druid
00:26:34.598,creep_badguys_melee,creep_goodguys_melee
00:26:34.998,creep_badguys_melee,hero_morphling
00:26:35.898,creep_badguys_melee,hero_morphling
00:26:36.965,creep_badguys_melee,creep_goodguys_melee
00:26:37.631,creep_badguys_melee,goodguys_tower1_bot
00:26:37.864,creep_goodguys_melee,creep_badguys_melee
00:26:38.631,creep_badguys_ranged,hero_morphling
00:26:39.164,creep_goodguys_melee,hero_morphling
00:26:39.830,hero_dazzle,hero_dark_willow
