time,target,value
00:32:00.152,hero_huskar,12
00:32:00.519,hero_lone_druid,22
00:32:00.819,hero_huskar,13
00:32:02.152,hero_silencer,41
00:32:02.185,hero_abaddon,37
00:32:02.685,hero_monkey_king,9
00:32:02.685,hero_monkey_king,10
00:32:02.685,hero_monkey_king,51
00:32:03.685,hero_silencer,8
00:32:03.818,hero_monkey_king,25
00:32:04.518,hero_abaddon,37
00:32:04.851,hero_lone_druid,26
00:32:08.684,hero_phoenix,39
00:32:09.683,hero_phoenix,40
00:32:10.716,hero_phoenix,74
00:32:10.716,hero_phoenix,75
00:32:10.716,hero_phoenix,75
00:32:12.783,hero_dark_willow,90
00:32:12.783,hero_lone_druid,90
00:32:12.783,hero_phoenix,90
00:32:12.783,hero_abaddon,90
00:32:12.783,hero_monkey_king,90
00:32:13.549,hero_phoenix,38
00:32:13.649,hero_dark_willow,38
00:32:15.682,hero_silencer,75
00:32:15.748,hero_dazzle,208
00:32:15.882,hero_morphling,66
00:32:15.982,hero_silencer,7
00:32:16.415,hero_huskar,71
00:32:16.415,hero_pudge,12
00:32:16.548,hero_pudge,13
00:32:16.848,hero_morphling,44
00:32:17.181,hero_huskar,35
00:32:17.181,hero_lone_druid,135
00:32:17.681,hero_silencer,37
00:32:17.781,hero_huskar,82
00:32:18.215,hero_pudge,57
00:32:18.315,hero_huskar,44
00:32:18.881,hero_huskar,43
00:32:19.248,hero_lone_druid,30
00:32:20.447,hero_lone_druid,32
00:32:20.547,hero_monkey_king,35
00:32:22.713,hero_monkey_king,68
00:32:23.647,hero_monkey_king,36
00:32:26.946,hero_dark_willow,37
00:32:28.312,hero_phoenix,90
00:32:28.312,hero_monkey_king,90
00:32:28.312,hero_abaddon,90
00:32:28.312,hero_lone_druid,90
00:32:28.312,hero_dark_willow,90
00:32:31.878,hero_huskar,39
00:32:33.244,hero_dazzle,6
00:32:33.744,hero_silencer,13
00:32:35.210,hero_silencer,25
00:32:36.010,hero_silencer,72
00:32:36.810,hero_morphling,77
00:32:37.343,hero_morphling,24
00:32:37.810,hero_morphling,13
00:32:40.043,hero_silencer,25
00:32:40.342,hero_lone_druid,20
00:32:40.709,hero_dazzle,26
00:32:41.176,hero_lone_druid,65
00:32:41.542,hero_huskar,22
00:32:41.775,hero_dazzle,25
00:32:41.875,hero_lone_druid,16
00:32:42.009,hero_monkey_king,41
00:32:43.008,hero_huskar,22
00:32:43.942,hero_phoenix,40
00:32:44.242,hero_phoenix,76
00:32:45.575,hero_phoenix,66
00:32:45.674,hero_abaddon,72
00:32:46.341,hero_pudge,66
00:32:46.474,hero_dazzle,10
00:32:46.474,hero_dazzle,11
00:32:46.474,hero_dazzle,8
00:32:46.474,hero_dazzle,10
00:32:46.808,hero_pudge,71
00:32:48.074,hero_pudge,39
00:32:48.207,hero_pudge,37
00:32:53.339,hero_abaddon,41
00:32:54.206,hero_dark_willow,68
00:32:55.006,hero_abaddon,40
00:32:57.138,hero_dazzle,59
00:32:57.172,hero_monkey_king,36
00:32:57.438,hero_monkey_king,38
00:32:57.438,hero_monkey_king,41
00:32:58.138,hero_morphling,40
00:32:58.571,hero_morphling,37
00:32:58.738,hero_dazzle,16
00:32:58.805,hero_morphling,35
00:32:58.905,hero_silencer,34
00:32:59.338,hero_morphling,38
00:32:59.804,hero_dazzle,16
00:33:00.338,hero_morphling,68
00:33:00.371,hero_silencer,28
00:33:00.771,hero_monkey_king,70
00:33:01.204,hero_silencer,33
00:33:01.537,hero_monkey_king,7
00:33:03.903,hero_pudge,36
00:33:03.903,hero_pudge,29
00:33:04.037,hero_pudge,24
00:33:07.269,hero_silencer,-140
00:33:07.269,hero_dark_willow,206
00:33:07.269,hero_dark_willow,140
00:33:09.835,hero_monkey_king,66
00:33:10.102,hero_monkey_king,38
00:33:10.368,hero_monkey_king,37
00:33:11.302,hero_monkey_king,41
00:33:12.068,hero_monkey_king,35
00:33:20.299,hero_monkey_king,60
00:33:20.566,hero_monkey_king,18
00:33:20.833,hero_monkey_king,16
00:33:29.397,hero_dark_willow,-175
00:33:29.397,hero_morphling,238
00:33:29.397,hero_silencer,38
00:33:29.397,hero_pudge,31
00:33:29.397,hero_dazzle,24
00:33:29.397,hero_morphling,17
00:33:29.397,hero_huskar,9
00:33:29.464,hero_huskar,-370
00:33:29.464,hero_phoenix,398
00:33:29.464,hero_abaddon,115
00:33:29.464,hero_dark_willow,94
00:33:29.464,hero_phoenix,72
00:33:29.464,hero_lone_druid,50
00:33:35.696,hero_pudge,-167
00:33:35.696,hero_lone_druid,214
00:33:35.696,hero_abaddon,35
00:33:35.696,hero_dark_willow,28
00:33:35.696,hero_phoenix,22
00:33:35.696,hero_lone_druid,15
00:33:35.696,hero_monkey_king,8
00:33:36.029,hero_morphling,-279
00:33:36.029,hero_monkey_king,254
00:33:36.029,hero_abaddon,92
00:33:36.029,hero_phoenix,57
00:33:36.029,hero_lone_druid,40
00:33:36.029,hero_monkey_king,23
00:33:39.261,hero_phoenix,-247
00:33:39.261,hero_dazzle,246
00:33:39.261,hero_dazzle,111
00:33:39.261,hero_morphling,78
00:33:42.127,hero_monkey_king,37
00:33:42.561,hero_monkey_king,66
00:33:52.558,hero_monkey_king,38
00:33:54.024,hero_monkey_king,37
00:33:54.758,hero_monkey_king,41
00:33:55.524,hero_monkey_king,324
00:33:55.524,hero_lone_druid,120
00:33:55.524,hero_abaddon,120
00:33:55.524,hero_phoenix,120
00:33:55.524,hero_dark_willow,120
00:33:56.291,hero_lone_druid,69
00:34:05.655,hero_dazzle,35
00:34:07.988,hero_dazzle,74
00:34:11.065,hero_huskar,-502
00:34:19.527,hero_dazzle,40
00:34:19.527,hero_dazzle,37
00:34:20.999,hero_dazzle,40
00:34:24.979,hero_dazzle,72
00:34:26.986,hero_monkey_king,26
00:34:29.762,hero_monkey_king,25
00:34:30.163,hero_monkey_king,9
00:34:30.330,hero_dazzle,6
00:34:30.932,hero_monkey_king,13
00:34:31.668,hero_monkey_king,13
00:34:32.371,hero_monkey_king,12
00:34:35.782,hero_abaddon,62
00:34:35.782,hero_lone_druid,39
00:34:39.528,hero_lone_druid,66
00:34:40.365,hero_lone_druid,70
00:34:40.465,hero_monkey_king,25
00:34:41.401,hero_lone_druid,70
00:34:41.669,hero_monkey_king,25
00:34:41.870,hero_pudge,18
00:34:41.870,hero_pudge,20
00:34:42.472,hero_monkey_king,13
00:34:43.208,hero_monkey_king,12
00:34:43.910,hero_pudge,58
00:34:45.582,hero_lone_druid,66
00:34:48.392,hero_lone_druid,39
00:34:49.629,hero_huskar,41
00:34:50.967,hero_lone_druid,37
00:34:51.569,hero_abaddon,25
00:34:51.971,hero_monkey_king,46
00:34:52.138,hero_huskar,37
00:34:53.476,hero_monkey_king,25
00:34:53.978,hero_huskar,73
00:34:55.683,hero_monkey_king,23
00:34:56.352,hero_abaddon,25
00:34:57.222,hero_huskar,18
00:34:57.991,hero_huskar,18
00:34:59.095,hero_abaddon,14
00:34:59.630,hero_morphling,35
00:34:59.931,hero_morphling,35
00:35:00.400,hero_morphling,41
00:35:01.202,hero_morphling,70
00:35:01.804,hero_morphling,7
00:35:01.972,hero_monkey_king,59
00:35:01.972,hero_monkey_king,57
00:35:02.038,hero_abaddon,13
00:35:02.674,hero_lone_druid,62
00:35:03.510,hero_lone_druid,14
00:35:03.744,hero_monkey_king,66
00:35:04.045,hero_lone_druid,12
00:35:04.982,hero_dazzle,14
00:35:06.219,hero_huskar,25
00:35:06.320,hero_dazzle,75
00:35:06.621,hero_morphling,21
00:35:06.922,hero_huskar,13
00:35:07.156,hero_dark_willow,38
00:35:07.357,hero_pudge,19
00:35:07.390,hero_morphling,24
00:35:07.490,hero_dazzle,24
00:35:08.293,hero_morphling,24
00:35:08.828,hero_lone_druid,22
00:35:08.929,hero_huskar,9
00:35:09.330,hero_pudge,37
00:35:09.598,hero_huskar,26
00:35:10.233,hero_huskar,12
00:35:10.300,hero_pudge,19
00:35:10.768,hero_lone_druid,21
00:35:10.902,hero_huskar,9
00:35:12.106,hero_silencer,40
00:35:12.641,hero_lone_druid,22
00:35:12.708,hero_morphling,73
00:35:13.277,hero_morphling,14
00:35:13.946,hero_morphling,17
00:35:14.113,hero_silencer,40
00:35:14.280,hero_phoenix,36
00:35:14.682,hero_phoenix,66
00:35:14.682,hero_phoenix,69
00:35:17.558,hero_pudge,17
00:35:18.494,hero_pudge,100
00:35:18.494,hero_silencer,100
00:35:18.494,hero_huskar,100
00:35:18.494,hero_dazzle,100
00:35:18.494,hero_morphling,100
00:35:19.297,hero_silencer,100
00:35:19.297,hero_pudge,100
00:35:19.297,hero_dazzle,100
00:35:19.297,hero_huskar,100
00:35:19.297,hero_morphling,100
00:35:19.364,hero_pudge,65
00:35:19.431,hero_pudge,100
00:35:19.431,hero_morphling,100
00:35:19.431,hero_huskar,100
00:35:19.431,hero_dazzle,100
00:35:19.431,hero_silencer,100
00:35:21.103,hero_lone_druid,77
00:35:23.311,hero_dazzle,72
00:35:23.411,hero_lone_druid,23
00:35:23.980,hero_dazzle,16
00:35:24.716,hero_lone_druid,12
00:35:24.749,hero_dazzle,12
00:35:26.187,hero_pudge,20
00:35:26.756,hero_morphling,73
00:35:28.127,hero_pudge,62
00:35:28.295,hero_monkey_king,28
00:35:29.298,hero_silencer,74
00:35:29.733,hero_monkey_king,10
00:35:30.803,hero_silencer,17
00:35:30.837,hero_lone_druid,28
00:35:31.071,hero_lone_druid,29
00:35:31.572,hero_silencer,15
00:35:31.740,hero_lone_druid,11
00:35:31.940,hero_monkey_king,28
00:35:32.910,hero_monkey_king,9
00:35:32.944,hero_lone_druid,10
00:35:33.613,hero_monkey_king,10
00:35:33.713,hero_lone_druid,14
00:35:34.349,hero_monkey_king,10
00:35:34.449,hero_lone_druid,14
00:35:37.225,hero_morphling,37
00:35:37.258,hero_morphling,35
00:35:37.292,hero_morphling,41
00:35:37.292,hero_morphling,38
00:35:39.299,hero_morphling,80
00:35:39.600,hero_morphling,74
00:35:42.142,hero_pudge,12
00:35:42.142,hero_pudge,15
00:35:42.409,hero_phoenix,40
00:35:42.577,hero_lone_druid,69
00:35:43.714,hero_dazzle,37
00:35:43.948,hero_pudge,63
00:35:44.316,hero_lone_druid,45
00:35:44.817,hero_dazzle,39
00:35:45.420,hero_phoenix,40
00:35:45.420,hero_phoenix,36
00:35:45.821,hero_huskar,75
00:35:45.854,hero_dazzle,40
00:35:46.155,hero_monkey_king,24
00:35:46.624,hero_phoenix,70
00:35:46.824,hero_dazzle,36
00:35:48.062,hero_morphling,32
00:35:48.129,hero_dazzle,67
00:35:48.229,hero_dark_willow,100
00:35:48.229,hero_lone_druid,100
00:35:48.229,hero_phoenix,100
00:35:48.229,hero_abaddon,100
00:35:48.229,hero_monkey_king,100
00:35:48.296,hero_huskar,37
00:35:49.032,hero_morphling,21
00:35:49.701,hero_morphling,21
00:35:49.868,hero_monkey_king,52
00:35:49.901,hero_huskar,35
00:35:50.203,hero_lone_druid,37
00:35:50.370,hero_phoenix,35
00:35:50.671,hero_dazzle,6
00:35:50.838,hero_monkey_king,9
00:35:51.574,hero_monkey_king,9
00:35:52.243,hero_phoenix,34
00:35:52.310,hero_monkey_king,24
00:35:52.544,hero_lone_druid,67
00:35:52.912,hero_huskar,36
00:35:53.380,hero_phoenix,23
00:35:54.317,hero_huskar,39
00:35:54.551,hero_lone_druid,73
00:35:54.618,hero_lone_druid,39
00:35:57.628,hero_pudge,76
00:35:57.728,hero_lone_druid,39
00:35:57.862,hero_morphling,73
00:35:58.932,hero_morphling,49
00:35:58.966,hero_lone_druid,37
00:35:59.936,hero_morphling,54
00:36:01.173,hero_lone_druid,69
00:36:02.076,hero_lone_druid,72
00:36:04.484,hero_pudge,82
00:36:04.618,hero_pudge,36
00:36:06.123,hero_pudge,38
00:36:06.224,hero_pudge,37
00:36:06.391,hero_pudge,37
00:36:10.806,hero_huskar,31
00:36:11.575,hero_huskar,32
00:36:12.177,hero_huskar,25
00:36:13.080,hero_monkey_king,41
00:36:13.816,hero_monkey_king,39
00:36:14.485,hero_monkey_king,42
00:36:14.887,hero_morphling,66
00:36:15.990,hero_monkey_king,42
00:36:16.258,hero_morphling,20
00:36:16.592,hero_morphling,20
00:36:16.726,hero_monkey_king,36
00:36:17.462,hero_monkey_king,74
00:36:19.402,hero_morphling,14
00:36:19.435,hero_morphling,14
00:36:19.536,hero_morphling,25
00:36:19.569,hero_morphling,24
00:36:20.138,hero_monkey_king,78
00:36:20.372,hero_lone_druid,74
00:36:20.506,hero_huskar,23
00:36:21.141,hero_huskar,23
00:36:21.676,hero_huskar,46
00:36:23.081,hero_lone_druid,49
00:36:24.386,hero_morphling,28
00:36:24.419,hero_lone_druid,48
00:36:24.687,hero_silencer,51
00:36:24.854,hero_morphling,15
00:36:25.155,hero_monkey_king,36
00:36:25.188,hero_morphling,12
00:36:25.824,hero_morphling,28
00:36:25.891,hero_monkey_king,21
00:36:26.560,hero_monkey_king,22
00:36:28.366,hero_silencer,27
00:36:29.035,hero_silencer,27
00:36:30.339,hero_lone_druid,69
00:36:31.711,hero_lone_druid,27
00:36:32.814,hero_lone_druid,15
00:36:36.259,hero_morphling,39
00:36:36.360,hero_monkey_king,41
00:36:43.852,hero_abaddon,72
00:36:51.010,hero_pudge,-195
00:36:51.010,hero_monkey_king,230
00:36:51.010,hero_abaddon,59
00:36:51.010,hero_phoenix,37
00:36:51.010,hero_lone_druid,25
00:36:51.010,hero_monkey_king,14
00:36:53.518,hero_silencer,-160
00:36:53.518,hero_lone_druid,214
00:36:53.518,hero_abaddon,28
00:36:53.518,hero_dark_willow,23
00:36:53.518,hero_phoenix,17
00:36:53.518,hero_lone_druid,12
00:36:53.518,hero_monkey_king,7
00:36:59.371,hero_monkey_king,81
00:36:59.371,hero_monkey_king,38
00:36:59.773,hero_monkey_king,40
00:37:00.107,hero_monkey_king,42
00:37:00.843,hero_monkey_king,38
00:37:11.078,hero_dazzle,39
00:37:12.048,hero_dazzle,40
00:37:14.523,hero_dazzle,79
00:37:18.838,hero_dazzle,36
00:37:18.838,hero_dazzle,36
00:37:20.711,hero_dazzle,40
00:37:21.781,hero_dazzle,37
00:37:22.918,hero_morphling,76
00:37:24.724,hero_monkey_king,249
00:37:24.724,hero_monkey_king,150
00:37:24.724,hero_lone_druid,150
00:37:24.724,hero_abaddon,150
00:37:24.724,hero_phoenix,150
00:37:24.724,hero_dark_willow,150
00:37:29.574,hero_phoenix,77
00:37:29.574,hero_phoenix,69
00:37:30.578,hero_morphling,72
00:37:30.578,hero_phoenix,41
00:37:30.879,hero_phoenix,36
00:37:30.879,hero_phoenix,39
00:37:31.013,hero_phoenix,39
00:37:31.280,hero_morphling,15
00:37:31.882,hero_phoenix,80
00:37:31.916,hero_morphling,17
00:37:36.565,hero_lone_druid,23
00:37:36.765,hero_huskar,33
00:37:36.866,hero_morphling,34
00:37:37.033,hero_morphling,32
00:37:37.702,hero_monkey_king,66
00:37:37.936,hero_lone_druid,23
00:37:38.505,hero_monkey_king,17
00:37:39.207,hero_lone_druid,14
00:37:39.241,hero_monkey_king,15
00:37:40.478,hero_lone_druid,12
00:37:42.686,hero_monkey_king,75
00:37:42.686,hero_monkey_king,36
00:37:42.686,hero_monkey_king,38
00:37:43.221,hero_monkey_king,37
00:37:49.475,hero_phoenix,42
00:37:51.482,hero_phoenix,40
00:37:51.482,hero_phoenix,40
00:37:51.482,hero_phoenix,41
00:37:51.951,hero_huskar,38
00:37:52.352,hero_dazzle,37
00:37:52.352,hero_dazzle,36
00:37:52.352,hero_dazzle,38
00:37:52.921,hero_huskar,74
00:37:52.987,hero_lone_druid,32
00:37:53.322,hero_phoenix,82
00:37:53.924,hero_lone_druid,21
00:37:57.336,hero_lone_druid,21
00:37:57.804,hero_dazzle,100
00:37:57.804,hero_morphling,100
00:37:57.804,hero_huskar,100
00:37:57.804,hero_silencer,100
00:37:57.804,hero_pudge,100
00:37:57.938,hero_monkey_king,59
00:37:58.640,hero_monkey_king,18
00:37:59.309,hero_monkey_king,20
00:38:05.932,hero_monkey_king,366
00:38:05.932,hero_lone_druid,120
00:38:05.932,hero_abaddon,120
00:38:05.932,hero_phoenix,120
00:38:05.932,hero_dark_willow,120
00:38:05.998,hero_phoenix,40
00:38:07.002,hero_phoenix,39
00:38:07.470,hero_huskar,33
00:38:07.604,hero_phoenix,41
00:38:08.373,hero_abaddon,77
00:38:08.908,hero_huskar,32
00:38:10.313,hero_morphling,42
00:38:10.480,hero_morphling,39
00:38:10.514,hero_morphling,38
00:38:10.781,hero_morphling,77
00:38:11.283,hero_morphling,42
00:38:11.718,hero_huskar,33
00:38:16.802,hero_huskar,28
00:38:18.608,hero_morphling,28
00:38:19.009,hero_huskar,25
00:38:19.043,hero_morphling,15
00:38:19.444,hero_morphling,12
00:38:19.444,hero_huskar,14
00:38:20.013,hero_morphling,24
00:38:20.147,hero_huskar,14
00:38:20.481,hero_lone_druid,41
00:38:21.317,hero_monkey_king,39
00:38:21.752,hero_lone_druid,37
00:38:22.321,hero_monkey_king,37
00:38:23.057,hero_lone_druid,41
00:38:24.796,hero_monkey_king,74
00:38:25.933,hero_huskar,58
00:38:26.635,hero_morphling,33
00:38:27.405,hero_huskar,19
00:38:27.739,hero_morphling,29
00:38:28.140,hero_huskar,19
00:38:30.348,hero_morphling,118
00:38:36.168,hero_monkey_king,140
00:38:36.168,hero_lone_druid,380
00:38:36.168,hero_abaddon,140
00:38:36.168,hero_phoenix,140
00:38:36.168,hero_dark_willow,140
00:38:36.770,hero_morphling,38
00:38:36.803,hero_pudge,41
00:38:37.004,hero_pudge,38
00:38:37.372,hero_morphling,41
00:38:37.472,hero_dazzle,41
00:38:37.974,hero_morphling,38
00:38:38.208,hero_pudge,37
00:38:38.676,hero_morphling,42
00:38:39.446,hero_morphling,80
00:38:39.680,hero_dazzle,77
00:38:45.332,hero_monkey_king,324
00:38:45.332,hero_lone_druid,175
00:38:45.332,hero_abaddon,175
00:38:45.332,hero_phoenix,175
00:38:45.332,hero_dark_willow,175
00:38:46.503,hero_lone_druid,36
00:38:54.765,hero_morphling,7
00:38:55.668,hero_morphling,7
00:38:59.113,hero_monkey_king,42
00:38:59.347,hero_morphling,300
00:39:03.661,hero_phoenix,37
00:39:03.661,hero_phoenix,80
00:39:06.538,hero_morphling,-357
00:39:06.538,hero_dark_willow,278
00:39:06.538,hero_abaddon,61
00:39:06.538,hero_dark_willow,50
00:39:06.538,hero_phoenix,38
00:39:06.538,hero_lone_druid,27
00:39:06.538,hero_monkey_king,15
00:39:06.939,hero_phoenix,-307
00:39:06.939,hero_dazzle,270
00:39:06.939,hero_silencer,221
00:39:06.939,hero_pudge,180
00:39:06.939,hero_dazzle,138
00:39:06.939,hero_huskar,55
00:39:06.939,hero_dazzle,20
00:39:09.983,hero_silencer,36
00:39:10.685,hero_silencer,40
00:39:10.685,hero_silencer,38
00:39:12.659,hero_pudge,-208
00:39:12.659,hero_lone_druid,230
00:39:12.659,hero_abaddon,37
00:39:12.659,hero_dark_willow,30
00:39:12.659,hero_phoenix,23
00:39:12.659,hero_monkey_king,16
00:39:12.659,hero_lone_druid,9
00:39:14.331,hero_silencer,39
00:39:15.000,hero_silencer,42
00:39:16.004,hero_silencer,72
00:39:16.572,hero_huskar,-373
00:39:16.572,hero_lone_druid,294
00:39:16.572,hero_abaddon,74
00:39:16.572,hero_dark_willow,60
00:39:16.572,hero_phoenix,46
00:39:16.572,hero_monkey_king,32
00:39:16.572,hero_lone_druid,18
00:39:23.027,hero_silencer,-174
00:39:23.027,hero_lone_druid,222
00:39:23.027,hero_abaddon,29
00:39:23.027,hero_dark_willow,23
00:39:23.027,hero_phoenix,18
00:39:23.027,hero_monkey_king,12
00:39:23.027,hero_lone_druid,7
00:39:25.335,hero_dark_willow,42
00:39:31.423,hero_dazzle,-233
00:39:31.423,hero_lone_druid,322
00:39:31.423,hero_monkey_king,82
00:39:31.423,hero_lone_druid,47
00:39:38.580,hero_monkey_king,80
00:39:39.550,hero_monkey_king,42
00:39:40.052,hero_monkey_king,37
00:39:40.086,hero_monkey_king,40
00:39:47.310,hero_monkey_king,160
00:39:47.310,hero_lone_druid,321
00:39:47.310,hero_abaddon,160
00:39:47.310,hero_phoenix,160
00:39:47.310,hero_dark_willow,160
00:39:50.220,hero_dazzle,-482
00:39:55.036,hero_monkey_king,388
00:39:55.036,hero_lone_druid,160
00:39:55.036,hero_abaddon,160
00:39:55.036,hero_phoenix,160
00:39:55.036,hero_dark_willow,160
